mat_ID,material,x_sec,locs_left,locs_center,locs_right,Delta_x
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",41.79967499999962,41.841262499999615,41.882849999999614,0.083175
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",41.882849999999614,42.02107499999961,42.15929999999961,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",42.15929999999961,42.29752499999961,42.43574999999961,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",42.43574999999961,42.573974999999606,42.712199999999605,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",42.712199999999605,42.8504249999996,42.9886499999996,0.27645000000000003
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",42.9886499999996,43.0302374999996,43.0718249999996,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",43.0718249999996,43.1134124999996,43.154999999999596,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",43.154999999999596,43.196587499999595,43.23817499999959,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",43.23817499999959,43.27976249999959,43.32134999999959,0.083175
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",43.32134999999959,43.45957499999959,43.59779999999959,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",43.59779999999959,43.736024999999586,43.874249999999584,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",43.874249999999584,44.01247499999958,44.15069999999958,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",44.15069999999958,44.28892499999958,44.42714999999958,0.27645000000000003
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",44.42714999999958,44.46873749999958,44.510324999999575,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",44.510324999999575,44.551912499999574,44.59349999999957,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",44.59349999999957,44.63508749999957,44.67667499999957,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",44.67667499999957,44.71826249999957,44.75984999999957,0.083175
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",44.75984999999957,44.898074999999565,45.036299999999564,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",45.036299999999564,45.17452499999956,45.31274999999956,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",45.31274999999956,45.45097499999956,45.58919999999956,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",45.58919999999956,45.727424999999556,45.865649999999555,0.27645000000000003
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",45.865649999999555,45.90723749999955,45.94882499999955,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",45.94882499999955,45.99041249999955,46.03199999999955,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",46.03199999999955,46.07358749999955,46.115174999999546,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",46.115174999999546,46.156762499999545,46.19834999999954,0.083175
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",46.19834999999954,46.33657499999954,46.47479999999954,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",46.47479999999954,46.61302499999954,46.75124999999954,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",46.75124999999954,46.889474999999535,47.027699999999534,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",47.027699999999534,47.16592499999953,47.30414999999953,0.27645000000000003
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",47.30414999999953,47.34573749999953,47.38732499999953,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",47.38732499999953,47.42891249999953,47.470499999999525,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",47.470499999999525,47.512087499999524,47.55367499999952,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",47.55367499999952,47.59526249999952,47.63684999999952,0.083175
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",47.63684999999952,47.77507499999952,47.913299999999516,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",47.913299999999516,48.051524999999515,48.18974999999951,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",48.18974999999951,48.32797499999951,48.46619999999951,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",48.46619999999951,48.60442499999951,48.74264999999951,0.27645000000000003
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",48.74264999999951,48.76344374999951,48.78423749999951,0.0415875
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",48.78423749999951,48.805031249999516,48.82582499999952,0.0415875
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",48.82582499999952,48.84661874999952,48.867412499999524,0.0415875
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",48.867412499999524,48.88820624999953,48.90899999999953,0.0415875
